subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_1.started,intro.stopped,instr1.started,instr1.stopped,instr2.started,key_resp_4.started,instr2.stopped,instr3.started,instr3.stopped,prac_instr.started,prac_instr.stopped,BlockInstruct.started,BlockInstr_disp.started,BlockInstruct.stopped,fixation.started,iti.started,fixation.stopped,stimuli.started,left.started,right.started,key_resp.started,stimuli.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,stimuli_feedback.started,left_feedback.started,right_feedback.started,stimuli_feedback.stopped,iti.stopped,feedback.started,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback.stopped,feedback_text.stopped,instr4.started,instr4.stopped,exp_instr.started,exp_instr.stopped,ender.started,key_resp_6.started,ender.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
3,0,self,win,self_win,1,Play to WIN points,0,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,0,0,0,82.79804980000335,,0.001815200004784856,0.035020200004510116,2.436919300002046,2.436939400002302,3.077052700005879,3.0770687000040198,3.079394400003366,3.807546200005163,3.807564900002035,4.635580600006506,4.635596500003885,5.245887100005348,82.79489370000374,82.79804980000335,87.76726460000646,89.27676960000099,89.27818500000285,89.77481080000143,88.26531580000301,88.30635130000155,88.30635130000155,88.30635130000155,88.77553150000313,right,1,0.46824629999900935,None,stimuli/slot1_up.jpg,0,1,0,88.77616180000041,88.80387090000295,88.80387090000295,89.27675780000573,89.77675750000344,89.77482299999974,1700,self win,1,89.77675750000344,91.2738329000058,91.27581470000587,79.49785350000457,82.24927430000389,82.24929720000364,82.76585020000493,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,1,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,1,1,1,91.27581470000587,,,,,,,,,,,,,,91.2741365000038,91.27581470000587,91.27443590000621,92.52803649999987,92.52946890000021,93.02626760000567,91.77254850000463,91.80391790000431,91.80391790000431,91.80391790000431,92.02599410000403,right,1,0.22115209999901708,None,stimuli/slot2_up.jpg,1,0,1,92.0263555000056,92.05502680000063,92.05502680000063,92.52802560000418,93.02822030000243,93.02627990000474,1800,self win,1,93.02822030000243,94.525678900005,94.52806760000385,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,2,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,2,2,2,94.52806760000385,,,,,,,,,,,,,,94.52609540000412,94.52806760000385,94.52652410000155,95.87777210000058,95.87910220000049,96.3758353000012,95.02392510000209,95.05083730000479,95.05083730000479,95.05083730000479,95.37603280000621,right,1,0.32381290000193985,None,stimuli/slot1_up.jpg,0,1,0,95.37643500000559,95.40021820000402,95.40021820000402,95.87776080000185,96.37765639999998,96.3758483000056,1900,self win,1,96.37765639999998,97.87485320000269,97.87685380000039,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,3,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,3,3,3,97.87685380000039,,,,,,,,,,,,,,97.87515300000086,97.87685380000039,97.8754923000015,100.53755939999974,100.53898640000261,101.03612560000329,98.37390969999979,98.39724380000553,98.39724380000553,98.39724380000553,100.03679600000032,right,0,1.6383748999942327,None,stimuli/slot2_up.jpg,1,0,1,100.03724930000317,100.06462410000677,100.06462410000677,100.53754740000295,101.04109510000126,101.03613900000346,1900,self avoid win,0,101.04109510000126,102.5375467000049,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,4,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,4,4,4,102.53967180000473,,,,,,,,,,,,,,102.53785770000104,102.53967180000473,102.53822850000142,103.84678270000586,103.84810950000247,104.34432550000201,103.03682920000574,103.06233510000311,103.06233510000311,103.06233510000311,103.3461782000013,right,1,0.28237480000098003,None,stimuli/slot2_up.jpg,1,0,1,103.34660160000203,103.36945850000484,103.36945850000484,103.84676880000188,104.34982110000419,104.34434140000667,2000,self win,1,104.34982110000419,105.8466866000017,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,5,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,5,5,5,105.84894890000578,,,,,,,,,,,,,,105.8470324000009,105.84894890000578,105.84741940000094,107.14642090000416,107.14786480000475,107.64384110000537,106.34591280000313,106.36964620000072,106.36964620000072,106.36964620000072,106.64553030000388,right,0,0.27484109999932116,None,stimuli/slot1_up.jpg,0,1,0,106.64594130000478,106.67194290000043,106.67194290000043,107.14640840000357,107.64892430000327,107.6438563000047,2000,self avoid win,0,107.64892430000327,109.14600559999963,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,6,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,6,6,6,109.14877340000385,,,,,,,,,,,,,,109.14638520000153,109.14877340000385,109.14693900000566,110.70740050000313,110.70882960000017,111.20484990000114,109.64559980000195,109.66979100000026,109.66979100000026,109.66979100000026,110.20602160000271,right,1,0.5349497999995947,None,stimuli/slot2_up.jpg,1,0,1,110.20642860000225,110.24359700000059,110.24359700000059,110.70738840000558,111.21077230000083,111.20486430000165,2100,self win,1,111.21077230000083,112.70655290000286,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,7,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,7,7,7,112.70851690000563,,,,,,,,,,,,,,112.70682620000298,112.70851690000563,112.7071769000031,114.14051520000066,114.14228460000595,114.63867500000197,113.20460730000195,113.22768650000216,113.22768650000216,113.22768650000216,113.638225900002,right,0,0.40783460000238847,None,stimuli/slot1_up.jpg,0,1,0,113.63861130000441,113.66106700000091,113.66106700000091,114.14049220000015,114.64333030000125,114.6386885000029,2100,self avoid win,0,114.64333030000125,116.14009610000357,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,8,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,8,8,8,116.14245080000546,,,,,,,,,,,,,,116.14042480000353,116.14245080000546,116.14079330000095,117.62801760000002,117.62955260000308,118.12637130000076,116.63917600000423,116.66774360000272,116.66774360000272,116.66774360000272,117.12740900000063,right,0,0.4563916000042809,None,stimuli/slot1_up.jpg,0,1,0,117.12793050000619,117.1581920000026,117.1581920000026,117.6280046000029,118.12827749999997,118.1263856000005,2100,self avoid win,0,118.12827749999997,119.62553990000015,119.62782820000575,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,9,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,9,9,9,119.62782820000575,,,,,,,,,,,,,,119.62590700000146,119.62782820000575,119.62626230000023,121.10645810000278,121.10787660000642,121.60494889999973,120.12496440000541,120.15087100000528,120.15087100000528,120.15087100000528,120.60515660000237,right,0,0.45335209999757353,None,stimuli/slot1_up.jpg,0,1,0,120.60552820000157,120.62852480000583,120.62852480000583,121.10644680000405,121.6070153000037,121.60496320000675,2100,self avoid win,0,121.6070153000037,123.10433140000532,123.10679830000299,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,10,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,10,10,10,123.10679830000299,,,,,,,,,,,,,,123.10471320000215,123.10679830000299,123.10511510000651,124.57803870000498,124.57966660000238,125.07635960000334,123.60355090000667,123.63014340000518,123.63014340000518,123.63014340000518,124.07755390000239,right,1,0.4458077000017511,None,stimuli/slot1_up.jpg,0,1,0,124.07796660000167,124.10447190000559,124.10447190000559,124.57802580000134,125.08136060000106,125.07637310000428,2200,self win,1,125.08136060000106,126.57842350000283,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,11,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,11,11,11,126.5805857000014,,,,,,,,,,,,,,126.57874120000633,126.5805857000014,126.57911450000393,127.91808230000606,127.91945400000259,128.4157004000008,127.07696820000274,127.11171120000654,127.11171120000654,127.11171120000654,127.41682360000414,right,0,0.30280559999664547,None,stimuli/slot1_up.jpg,0,1,0,127.41738460000488,127.44903020000493,127.44903020000493,127.91807120000158,128.420529300005,128.41571430000477,2200,self avoid win,0,128.420529300005,129.9167277000015,129.91944140000123,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,12,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,12,12,12,129.91944140000123,,,,,,,,,,,,,,129.9171065000046,129.91944140000123,129.91756950000126,131.24737870000536,131.24886010000046,131.7451132999995,130.4167002000031,130.44337870000163,130.44337870000163,130.44337870000163,130.74684060000436,right,1,0.3019778999951086,None,stimuli/slot2_up.jpg,1,0,1,130.74725380000018,130.7749135000049,130.7749135000049,131.24736740000662,131.74958860000334,131.74512490000052,2300,self win,1,131.74958860000334,133.24648010000237,133.24882070000604,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,13,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,13,13,13,133.24882070000604,,,,,,,,,,,,,,133.24684760000673,133.24882070000604,133.24723550000635,134.79831100000592,134.79978770000162,135.29570150000654,133.74467949999962,133.76786850000644,133.76786850000644,133.76786850000644,134.29741380000632,right,0,0.5268474000040442,None,stimuli/slot1_up.jpg,0,1,0,134.29781190000358,134.3209730000017,134.3209730000017,134.79829910000262,135.3011739000067,135.29571530000248,2300,self avoid win,0,135.3011739000067,136.79792610000004,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,14,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,14,14,14,136.79986310000095,,,,,,,,,,,,,,136.7982098000066,136.79986310000095,136.79857320000156,138.20880110000144,138.2102523000067,138.7075588000007,137.29672030000074,137.31749160000618,137.31749160000618,137.31749160000618,137.70722150000074,right,1,0.3872496999974828,None,stimuli/slot2_up.jpg,1,0,1,137.70765650000249,137.73490360000142,137.73490360000142,138.20878880000237,138.71267570000055,138.70757280000544,2400,self win,1,138.71267570000055,140.2076887000003,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,15,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,15,15,15,140.209821000004,,,,,,,,,,,,,,140.20801420000498,140.209821000004,140.2083641000063,141.83806030000414,141.83942500000558,142.3362949000002,140.70667479999975,140.72809340000094,140.72809340000094,140.72809340000094,141.33661440000287,right,1,0.6071254999988014,None,stimuli/slot2_up.jpg,1,0,1,141.33704100000614,141.3643882000033,141.3643882000033,141.83804950000194,142.33822380000493,142.33630720000656,2500,self win,1,142.33822380000493,143.8351371000026,143.83748010000272,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,16,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,16,16,16,143.83748010000272,,,,,,,,,,,,,,143.8355051000035,143.83748010000272,143.83589940000093,145.32795470000565,145.32953410000482,145.8258047000054,144.33402990000468,144.3596278000041,144.3596278000041,144.3596278000041,144.82715160000225,right,0,0.46624100000190083,None,stimuli/slot1_up.jpg,0,1,0,144.82759970000188,144.85481150000123,144.85481150000123,145.32794200000353,145.8309500000032,145.82582070000353,2500,self avoid win,0,145.8309500000032,147.32832900000358,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,17,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,17,17,17,147.33100960000593,,,,,,,,,,,,,,147.3286991000059,147.33100960000593,147.32920469999954,148.744360100005,148.74622570000065,149.2431269000008,147.82813610000449,147.8567619000023,147.8567619000023,147.8567619000023,148.2430588000061,right,1,0.35763330000190763,None,stimuli/slot1_up.jpg,0,1,0,148.24413440000353,148.2955157000033,148.2955157000033,148.74434770000516,149.24888860000647,149.2431429000062,2600,self win,1,149.24888860000647,150.74446460000036,,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,18,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,18,18,18,150.74674070000037,,,,,,,,,,,,,,150.74481350000133,150.74674070000037,150.74517650000053,152.006618600004,152.00819610000326,152.50430170000618,151.2433791000003,151.27140380000492,151.27140380000492,151.27140380000492,151.50542510000378,right,1,0.2331421999988379,None,stimuli/slot2_up.jpg,1,0,1,151.50580820000323,151.52992340000492,151.52992340000492,152.0066055999996,152.50635909999983,152.50431490000483,2700,self win,1,152.50635909999983,154.00422330000583,154.00631740000244,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,19,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,19,19,19,154.00631740000244,,,,,,,,,,,,,,154.00454680000257,154.00631740000244,154.00490520000312,155.259252200005,155.26081980000163,155.75783390000288,154.50264470000548,154.52900610000506,154.52900610000506,154.52900610000506,154.75735530000384,right,1,0.225198599997384,None,stimuli/slot2_up.jpg,1,0,1,154.7580492000052,154.78269759999966,154.78269759999966,155.25924040000245,155.75996480000322,155.75784700000077,2800,self win,1,155.75996480000322,157.25719660000323,157.259716200002,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,20,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,20,20,20,157.259716200002,,,,,,,,,,,,,,157.25756930000352,157.259716200002,157.25799689999985,158.73631510000268,158.7376371000064,159.23444800000289,157.7565942000001,157.78211320000264,157.78211320000264,157.78211320000264,158.2353871000014,right,1,0.452022899997246,None,stimuli/slot2_up.jpg,1,0,1,158.23576660000253,158.26030170000013,158.26030170000013,158.7363037000032,159.2364138000048,159.23446720000356,2900,self win,1,159.2364138000048,160.73342350000166,160.73539830000664,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
3,0,self,win,self_win,1,Play to WIN points,21,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,21,21,21,160.73539830000664,,,,,,,,,,,,,,160.73370250000153,160.73539830000664,160.73405480000656,162.17932790000486,162.18087230000674,162.6774065999998,161.23220020000008,161.25645510000322,161.25645510000322,161.25645510000322,161.67732770000293,right,1,0.41945010000199545,None,stimuli/slot1_up.jpg,0,1,0,161.67770759999985,161.70107620000636,161.70107620000636,162.17931500000122,162.67959610000253,162.67742540000472,3000,self win,1,162.67959610000253,164.1772232000003,164.17936580000242,,,,,,,,03,2024-06-13_02h43.16.772,two-armed-bandit,2023.2.3,352.3794421928431,2024-06-13 02h43.34.572238 -0400,
